return-date	order-id	sku	asin	fnsku	product-name	quantity	fulfillment-center-id	detailed-disposition	reason	license-plate-number	customer-comments
2026-05-20T07:33:38+00:00	407-1082211-6292353	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	CCX1	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX1B2908145	
2026-05-20T07:27:48+00:00	404-5870682-7902702	1630222	B0GH18NXXG	X002HPDYRF	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNBLR5P5506391	
2026-05-20T07:16:51+00:00	404-6261152-4357151	1630201	B09QMNCWYG	X001I5SK8D	Cubelelo Drift Infinity Cube (Green) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above	1	BOM4	CUSTOMER_DAMAGED	DEFECTIVE	LPNBOM4N39753804	
2026-05-20T06:32:29+00:00	407-8696024-7477900	1310035_EAN	B0BV247KZ6	X001PWV6K3	Cubelelo Magic Snake Rainbow Puzzle Cube (24 Wedges) | Twist and Turn Shape Creation Fun Game for Kids Boys Girls and Adults | Multicolor Brain Teaser Stress Buster Toy | for Ages 3 Years and Above	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R82820205	
2026-05-20T06:28:18+00:00	171-7207621-6569123	1460100_EAN	B0BVHL9JLB	X001Q0AFBZ	Cubelelo Drift 5-in-1 Cube Gift Box | 2x2, 3x3, 4x4, 5x5 and Secret Tutorial for Cubes Guide Book | Suitable for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle Multicolor Combo Set	1	DEL2	DEFECTIVE	MISSING_PARTS	LPNDEL2R81154656	Missing Secret Tutorial Guide for Cubes, and packaging was damaged.
2026-05-20T06:25:16+00:00	406-8485294-1336369	1040300	B09HH8XQ14	X001G4QY25	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	1	BLR5	DEFECTIVE	DAMAGED_BY_CARRIER	LPNBLR5P5881273	Product is damaged.cube is not moving properly
2026-05-20T06:18:21+00:00	404-3746116-9952324	1040300	B09HH8XQ14	X001G4QY25	Cubelelo Drift 4x4 (Black) Speedcube | Challenging Brain Teaser Puzzle Toy for Kids 7-14 Years Old Boys Girls & Adults All Ages | Fast Speed Cube for Intermediate and Advanced Cubers	1	BLR5	CUSTOMER_DAMAGED	SWITCHEROO	LPNBLR5P5984031	
2026-05-20T06:18:10+00:00	406-8946415-2628300	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P6201756	
2026-05-20T06:15:10+00:00	404-7469661-6537129	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N40031755	
2026-05-20T05:51:06+00:00	405-5243533-5072308	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R83577761	I ordered a drift magnetic 3X3 rubix cube
2026-05-20T05:48:58+00:00	404-0156855-7103528	1280600_EAN	B0BSFD6XY8	X001PEDWDF	Cubelelo Drift Pyraminx M (Magnetic) Puzzle | Toys for Kids 4 5 6 7 8 to 14 Years Old & Above Boys Girls All Ages | Stickerless Pyramid Triangle High Speed Gift Cube Toy | Travel Friendly	1	BOM4	SELLABLE	DAMAGED_BY_FC	LPNBOM4N40119565	This has happened twice now so need refund please send ASAP
2026-05-20T04:43:36+00:00	407-9247581-0414740	1630222	B0GH18NXXG	X002HPDYRF	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	1	DEL2	CUSTOMER_DAMAGED	DEFECTIVE	LPNDEL2R83445376	
2026-05-20T04:39:47+00:00	405-4586590-6079515	1030603	B0DRVMTFN1	X0027JJ8K3	Cubelelo Drift 3M v3 3x3 (Magnetic UV Coated) Speedcube - New Version | Premium Glossy Finish, Ultra Fast & Smooth Turns, Enhanced Auto-Alignment with 48 Magnets | Puzzle Cube for Kids & Adults	1	DEL2	SELLABLE	DEFECTIVE	LPNDEL2R82579644	
2026-05-20T04:16:31+00:00	407-4011614-0016324	1030500	B08H88N2N9	X0018CDFL3	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	1	BLR5	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNBLR5P5250723	
2026-05-20T04:16:24+00:00	404-8613380-5295537	1460501	B08XK25RRF	X001VLOAKL	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	1	BLR5	SELLABLE	SWITCHEROO	LPNBLR5P8130017	
2026-05-20T03:57:29+00:00	403-6823338-1497110	1030500	B08H88N2N9	X0018CDFL3	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	1	CJB1	SELLABLE	UNDELIVERABLE_REFUSED	LPNCJB1Y958022	
2026-05-20T03:55:40+00:00	406-6922152-6582762	1050200	B09K7QTCXP	X001GM0XER	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	1	BLR5	SELLABLE	NEVER_ARRIVED	LPNBLR5P5621524	
2026-05-20T03:51:20+00:00	402-2553580-9761921	1050200	B09K7QTCXP	X001GM0XER	Cubelelo Drift 5x5 Stickerless Speed Cube | AKA Professor's Cube Magic Puzzle for Kids & Adults | Smooth and Durable Speedy Brainstorming Puzzle| Ultimate Stress Buster and Mind Challenge	1	DEL2	CUSTOMER_DAMAGED	SWITCHEROO	LPNDEL2R83514587	
2026-05-20T03:29:22+00:00	171-5743911-4788313	1280600_EAN	B0BSFD6XY8	X001PEDWDF	Cubelelo Drift Pyraminx M (Magnetic) Puzzle | Toys for Kids 4 5 6 7 8 to 14 Years Old & Above Boys Girls All Ages | Stickerless Pyramid Triangle High Speed Gift Cube Toy | Travel Friendly	1	DEL2	DEFECTIVE	MISSING_PARTS	LPNDEL2R83514554	Part is missing
2026-05-20T03:08:18+00:00	403-0051910-3249148	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P4869067	
2026-05-19T22:45:26+00:00	402-1313818-4089137	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5952532	
2026-05-19T22:15:51+00:00	402-2520929-9150710	1460501	B08XK25RRF	X001VLOAKL	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5956231	
2026-05-19T21:52:01+00:00	407-4706712-4774749	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5940591	
2026-05-19T17:40:22+00:00	408-0620943-2930703	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BLR5	SELLABLE	DEFECTIVE	LPNBLR5P5300645	
2026-05-19T16:44:34+00:00	404-0472963-7863521	1460501	B08XK25RRF	X001VLOAKL	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5852435	
2026-05-19T14:27:19+00:00	171-9800105-1171564	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5105576	
2026-05-19T12:00:54+00:00	404-1832328-1899527	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	PNQ3	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNPNQ3A4457357	
2026-05-19T12:00:28+00:00	404-1832328-1899527	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	PNQ3	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNPNQ3A4457356	
2026-05-19T12:00:09+00:00	407-2998466-1384367	1460553	B0BYVHGR5H	X001WPZI9N	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	1	BLR5	SELLABLE	DEFECTIVE	LPNBLR5P5634529	
2026-05-19T11:51:14+00:00	171-8441621-5975518	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R83546367	
2026-05-19T11:14:58+00:00	404-8045434-4120304	1040400	B0FL7TDJLF	X002DFU80F	Cubelelo Drift 4x4 Stickerless Cube Puzzle Toy | Combines Smoothness, Stability & Durability | 4x4x4 Speedcube for Beginners| Suitable for Kids Ages 6 to 14 Years Old, Boys, Girls & Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N37765373	
2026-05-19T11:12:24+00:00	171-5731953-4818728	1460553	B0BYVHGR5H	X001WPZI9N	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	1	BLR5	SELLABLE	UNDELIVERABLE_UNKNOWN	LPNBLR5P5309195	
2026-05-19T10:55:23+00:00	408-9792117-3626711	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R83234386	I ordered ‘cubelelo Drift 3M v3 3x3’ but I received ‘Magnetic tangram’. So please return it
2026-05-19T10:53:03+00:00	404-9287579-6360336	1030478	B09PYRTM4X	X001HYK0PL	Cubelelo Drift 3x3 Jelly Edition Speedcube Magic Cube Puzzle	1	DEL2	SELLABLE	DEFECTIVE	LPNDEL2R83393492	
2026-05-19T10:42:21+00:00	402-3991255-6806718	1030500	B08H88N2N9	X0018CDFL3	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R83074798	Please send 4×4 cube
2026-05-19T10:36:10+00:00	406-1373126-5203546	1280100a	B09QYW9DYC	X001LHLHUV	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	1	CCX1	SELLABLE	MISSING_PARTS	LPNCCX1B2921467	Top edge of pyramid is not available and broken as well.
2026-05-19T10:29:33+00:00	171-8956641-7749916	1120038a	B0FHW9DQ29	X002CWQDK3	Cubelelo Drift Mirror 3x3 (Tiled - Colored) Speed Cube | No Stickers, Premium Finish with Smooth Turning Speedcube for Kids and Adults	1	BOM4	SELLABLE	SWITCHEROO	LPNBOM4N39993094	Cube received is multicolor but we require with silver color only
2026-05-19T10:11:19+00:00	403-1793888-6587532	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	CCX2	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX2A7548648	
2026-05-19T10:08:39+00:00	402-0300916-8868379	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P3575665	
2026-05-19T10:08:34+00:00	406-4742230-0198743	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BOM4	SELLABLE	DEFECTIVE	LPNBOM4N39789653	
2026-05-19T09:54:57+00:00	402-9767760-4221144	1140034	B0CP1XHDTC	X001WWIYG5	Cubelelo Drift Gear 3x3 Tiled Black Puzzle - Unique Gear Mechanism Speedcube for Enthusiasts & Beginners | Durable, Smooth-Turning, and Visually Striking 3x3 Magic Cube for Kid	1	BOM4	CUSTOMER_DAMAGED	SWITCHEROO	LPNBOM4N40008670	
2026-05-19T09:54:14+00:00	406-7736626-0150731	1030500	B08H88N2N9	X0018CDFL3	Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N33598692	
2026-05-19T09:53:18+00:00	171-9955084-5359556	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N37791939	
2026-05-19T09:40:24+00:00	408-9356023-4881918	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R81208546	I.dont order don&#39;t required
2026-05-19T09:27:51+00:00	408-1674365-7037111	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	DEL2	CUSTOMER_DAMAGED	MISSING_PARTS	LPNDEL2R83326393	
2026-05-19T08:55:01+00:00	406-3662278-8013150	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BLR5	CUSTOMER_DAMAGED	DEFECTIVE	LPNBLR5P5300051	
2026-05-19T08:46:40+00:00	403-3561086-4077101	1280100a	B09QYW9DYC	X001LHLHUV	Cubelelo Drift Pyraminx Puzzle Speedcube | Beginner Starter Cube for Kids 3+ Year Old & Above | Triangle Pyramid Shape Stickerless 3x3 Cubes Toy | Ideal for Boys Girls Children 4 5 6+ Years & Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5638859	
2026-05-19T08:20:43+00:00	171-7640958-8967550	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R81061367	
2026-05-19T07:58:28+00:00	407-1926635-5869902	1030651	B0DJQWJFSX	X0025EZ04D	Cubelelo Drift 3M Plus v2 3x3 (Magnetic) (New Upgraded Version) | Based on MoYu RS3M v5 | Dual-Adjustment System | Speedcube for Kids & Adults | Magic Speedy Stress Buster Brainstorming Puzzle	1	BOM4	SELLABLE	DEFECTIVE	LPNBOM4N40046053	
2026-05-19T07:54:03+00:00	405-4684809-0588312	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R82678367	Please send me rubix cube ...I don&#39;t need this
2026-05-19T07:48:53+00:00	407-0089628-0621137	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	CCX1	CUSTOMER_DAMAGED	DAMAGED_BY_FC	LPNCCX1B2900416	
2026-05-19T07:42:54+00:00	171-0306153-5243554	1460553	B0BYVHGR5H	X001WPZI9N	Cubelelo Drift 2x2, 3x3 & Pyraminx Cube Combo (Stickerless) | Ideal for Kids Above 3 4 5 6 Years Old Boys Girls | 3 in 1 Speedcube Gift Set | High Speed Puzzle 3x3x3 2x2x2 Pyramid Triangle	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39789499	
2026-05-19T07:07:57+00:00	404-6941290-3071548	1630210	B09HH8CC7Y	X00262W227	Cubelelo Drift Number Sliding Magnetic Puzzle 4x4 | Toys For 6-10 Years Old Boys & Girls | 15-Blocks Brain Teaser Puzzle Game for Kids | Educational, Learning, Activity Toy for Return & Birthday Gifts	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5638804	
2026-05-19T07:04:59+00:00	171-2615485-5861158	1020200	B08LBJ3P8L	X0019BU39P	Cubelelo Drift 2x2 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 2x2x2	1	CCX1	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX1B3870340	
2026-05-19T07:02:03+00:00	402-4171125-8619551	1630222	B0GH18NXXG	X002HPDYRF	Cubelelo Drift Magnetic Tangram Puzzle | with Strong Magnets, Wooden Pieces & Bold Colors | Toys for 5-10 Years Old Boys Girls & Adults | Travel Friendly, Educational Toy for Return & Birthday Gifts	1	CCX1	SELLABLE	UNDELIVERABLE_REFUSED	LPNCCX1B2923764	
2026-05-19T06:57:16+00:00	407-7682781-1950765	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5763169	
2026-05-19T06:48:21+00:00	403-9608128-6868357	1120038a	B0FHW9DQ29	X002CWQDK3	Cubelelo Drift Mirror 3x3 (Tiled - Colored) Speed Cube | No Stickers, Premium Finish with Smooth Turning Speedcube for Kids and Adults	1	DEL2	CUSTOMER_DAMAGED	DAMAGED_BY_FC	LPNDEL2R83577168	
2026-05-19T06:38:53+00:00	408-3231331-7668339	1030400	B07XPNC385	X0012WM1NR	Cubelelo Drift 3x3 Black Speedcube | Beginner Cube for Kids & Adults | Magic Speed Stress Buster Brainstorming Puzzle (Multicolor) | Anti-Pop Technology | Smooth Turning | Durable	1	BLR5	SELLABLE	NOT_AS_DESCRIBED	LPNBLR5P5693538	The cube isn&#39;t smooth  The color looks a bit different
2026-05-19T06:29:54+00:00	406-9096479-7463542	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	CUSTOMER_DAMAGED	SWITCHEROO	LPNDEL2R83076255	
2026-05-19T06:22:04+00:00	405-8629039-8067523	1460501	B08XK25RRF	X001VLOAKL	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R83074581	Wrong product 4*4 and 5*5 instead of 2*2 and 3*3
2026-05-19T06:22:04+00:00	405-8629039-8067523	1460501	B08XK25RRF	X001VLOAKL	Cubelelo Drift 2x2 & 3x3 Cube Gift Box Combo | 2-in-1 Puzzle Toy Game Set for Children Kids & Adults Ages 4 5 6 & Above | Double the Challenge, Twice the Fun | Ultimate Value Saver Combo	1	DEL2	SELLABLE	SWITCHEROO	LPNDEL2R83074580	Wrong product 4*4 and 5*5 instead of 2*2 and 3*3
2026-05-19T05:20:11+00:00	405-7108488-5721137	TB04001	B0FQVFPKFD	X002EI7K89	TinkerBox Object Permanence Box with Drawer | 9+ Months | Montessori Wooden Toy for Babies & Toddlers | Early Learning Puzzle for Hand-Eye Coordination & Cause-and-Effect | Safe & Durable Baby Toy	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5332483	
2026-05-19T04:58:54+00:00	402-5326110-7663564	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	DEL2	SELLABLE	DEFECTIVE	LPNDEL2R83577077	
2026-05-19T04:38:59+00:00	407-6127603-9957159	1020300	B09HH7K6W6	X001G4G9HP	Cubelelo Drift 2x2 Black Speed Cube | Sleek & Fast Puzzle for Kids and Adults | Brain-Boosting Magic Cube for Kids Adults Comes in (Multicolor) Design	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5122344	
2026-05-19T04:12:21+00:00	406-6326398-9292338	1030604	B0DRVQVFJB	X0027JJHDB	Cubelelo Drift 3M v3 3x3 Magnetic Speedcube (Standard) | Latest Version with New & Improved Internal Structure for Smooth Turns & Stability | Cube Toy for 6-10 Years Old Boys Girls Adults	1	DEL2	SELLABLE	UNDELIVERABLE_REFUSED	LPNDEL2R83604871	
2026-05-19T04:04:09+00:00	404-3374604-9353141	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39997432	
2026-05-19T03:52:39+00:00	404-9448826-8608363	1460510	B0BZL11XWC	X001VW450P	Cubelelo Drift 4x4, 5x5 Premium Gift Box | 2-in-1 Puzzle Game Set | Challenge, Thrice The Fun | Ultimate Value Saver Combo | Brainstoming Toy for Children Kids & Adults	1	DEL2	CUSTOMER_DAMAGED	DEFECTIVE	LPNDEL2R83314983	
2026-05-19T03:51:30+00:00	171-4472227-7709932	1280600_EAN	B0BSFD6XY8	X001PEDWDF	Cubelelo Drift Pyraminx M (Magnetic) Puzzle | Toys for Kids 4 5 6 7 8 to 14 Years Old & Above Boys Girls All Ages | Stickerless Pyramid Triangle High Speed Gift Cube Toy | Travel Friendly	1	BOM4	CUSTOMER_DAMAGED	DEFECTIVE	LPNBOM4N37794310	
2026-05-19T03:51:13+00:00	408-2275456-9549909	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P3828729	
2026-05-19T03:27:31+00:00	402-8892111-7997953	1040400	B0FL7TDJLF	X002DFU80F	Cubelelo Drift 4x4 Stickerless Cube Puzzle Toy | Combines Smoothness, Stability & Durability | 4x4x4 Speedcube for Beginners| Suitable for Kids Ages 6 to 14 Years Old, Boys, Girls & Adults	1	BOM4	SELLABLE	UNDELIVERABLE_REFUSED	LPNBOM4N39763608	
2026-05-18T21:50:13+00:00	406-3772997-7095503	1030300_EAN	B0FBMGT6V7	X002C88WLZ	Cubelelo Drift Explorer 3x3 Speed Cube | Best Starter Speedcube for Beginners | Perfect Brain Teaser for Kids Ages 4 to14 Years Old & Above Boys Girls Children | Smooth Turning Puzzle Toy for Adults	1	BLR5	SELLABLE	UNDELIVERABLE_REFUSED	LPNBLR5P5110379	
